author;lang;title;keywords_eng;keywords;series;year
doc_9d7;"Leydold, Josef; Hörmann, Wolfgang";"eng";"A Sweep-Plane Algorithm for Generating Random Tuples in Simple Polytopes";"Uniform distributions / polytope / rejection method / multivariate log-concave distributions / universal method";"";"Preprint Series / Department of Applied Statistics and Data Processing";1997;"A sweep-plane algorithm by Lawrence for convex polytope computation is adapted to generate random tuples on simple polytopes. In our method an affine hyperplane is swept through the given polytope until a random fraction (sampled from a proper univariate distribution) of the volume of the polytope is covered. Then the intersection of the plane with the polytope is a simple polytope with smaller dimension. In the second part we apply this method to construct a black-box algorithm for log-concave and T-concave multivariate distributions by means of transformed density rejection. (author's abstract)";
doc_4b6;"Martinuzzi, Andre; Kopp, Ursula";"ger";"Die Erstellung der österreichischen Nachhaltigkeitsstrategie";"";"Österreich / Nachhaltige Entwicklung / Strategie / Politische Willensbildung";"Research Paper Series of the Research Focus Managing Sustainability";2003;"Die Österreichische Nachhaltigkeitsstrategie wurde am 30. April 2002 im Österreichischen Ministerrat verabschiedet. Sie ist das Ergebnis eines rund 18 Monate dauernden Erstellungsprozesses, in den eine Vielzahl von Akteuren (VertreterInnen von Ministerien, Sozialpartnern und NGOs) eingebunden war. Diese Art der Erstellung stellt neue Anforderungen an Dialogkultur und Konsensfindung. Durch die gemeinsame Beschäftigung mit Fragestellungen, die über die individuellen Zuständigkeiten hinausreichen, wurden die Wechselwirkungen der einzelnen Politikfelder aufgezeigt und Kooperationsmöglichkeiten identifiziert. Unterstützt von professioneller Moderation hat sich so eine über Institutionen, Fach- und Ressortgrenzen hinweg engagierte und konsensfähige Gruppe mit einer gemeinsamen Problemsicht und Gesprächskultur entwickelt. Diese institutionelle Innovation ist mindestens ebenso wichtig, wie die einzelnen Formulierungen in der Strategie. Denn im Vergleich zu herkömmlichen bürokratischen Abläufen wurde hier der integrative und prozessuale Anspruch Nachhaltiger Entwicklung wirklich gelebt. Um die Erfahrungen mit diesem innovativen Zugang zusammenzufassen, fördernde und hemmende Faktoren zu identifizieren und die Lessons Learned auch für andere Projekte verfügbar zu machen, wurde nach Fertigstellung der Strategie ein Review-Verfahren durchgeführt. Dazu fanden mehrere persönliche Gespräche, Review-Runden und eine schriftliche Befragung aller an der Erstellung der Strategie Beteiligten statt. Die wichtigsten Ergebnisse dieses Reviews werden präsentiert. Sie stellen die Basis für einen Erfahrungsaustausch mit ähnlich gelagerten Prozessen in Österreich und auf internationaler Ebene dar, der von den Autoren der vorliegenden Arbeit und der gesamten sog. Steuergruppe angestrebt wird. (Autorenref., bearb. M.Putz)";
doc_ea6;"Biyikolgu, Türker; Hellmuth, Marc; Leydold, Josef";"eng";"Largest Eigenvalues of the Discrete p-Laplacian of Trees with Degree Sequences";"discrete p-Laplacian / largest eigenvalue / eigenvector / tree / degree sequence / majorization";"";"Research Report Series / Department of Statistics and Mathematics";2009;"We characterize trees that have greatest maximum p-Laplacian eigenvalue among all trees with a given degree sequence. We show that such extremal trees can be obtained by breadth-first search where the vertex degrees are non-increasing. These trees are uniquely determined up to isomorphism. Moreover, their structure does not depend on p. (author´s abstract)";
doc_77e;"Hölzl, Werner; Leisch, Robert";"eng";"Estimates of capital stocks and capital productivity in Austrian manufacturing industries: 1978-1994";"capital services / capital productivity / Austria / manufacturing";"Österreich / Verarbeitende Industrie / Kapitalbildung / Kapitalproduktivität / Schätzung / Geschichte 1969-1994";"Working Papers Series";2004;"We present gross, net and productive capital stock estimates for 20 industries of the Austrian manufacturing sector based on the perpetual inventory method for the period 1969-1994. The estimation of the net capital stocks and the volume index of capital services follows an integrated method derived from the neoclassical theory of investment. Based on the estimates we calculate capital intensity and capital productivity measures for the 20 industries and provide estimates of capital productivity developments. We find that capital productivity decreased only for 5 out of the 20 industries. The other industries showed in part marked increases in both capital and labor productivity. (author's abstract)";
doc_dbc;"Zeileis, Achim; Shah, Ajay; Patnaik, Ila";"eng";"Testing, monitoring, and dating structural changes in maximum likelihood models";"parameter instability / structural change tests / monitoring / dating / foreign exchange rates / CNY / INR";"";"Research Report Series / Department of Statistics and Mathematics";2008;"A unified toolbox for testing, monitoring, and dating structural changes is provided for likelihood-based regression models. In particular, least-squares methods for dating breakpoints are extended to maximum likelihood estimation. The usefulness of all techniques is illustrated by assessing the stability of de facto exchange rate regimes. The toolbox is used for investigating the Chinese exchange rate regime after China gave up on a fixed exchange rate to the US dollar in 2005 and tracking the evolution of the Indian exchange rate regime since 1993. (author´s abstract)";
doc_4ee;"Buchta, Christian; Dolnicar, Sara; Freitag, Roman; Leisch, Friedrich; Meyer, David; Mild, Andreas; Ossinger, Martina";"eng";"Is thinking worthwhile?";"market segmentation / target segment choice";"Marktsegmentierung / Marktselektion / Entscheidungsmodell";"Working Papers SFB";2003;"The field of strategic marketing has long been identified as fruitful ground for gaining competitive advantage. Ever since the market segmentation concept was introduced in the late sixties, research interest steadily increased, covering issues as e.g. which fundamental segmentation strategy is most appropriate, in which ways can segments be identified or constructed, which algorithm provides optimal data-driven segmentation solutions, which number of segments should be constructed etc.. Interestingly, the issue of segment evaluation and choice has not been emphasised very strongly in the past, although this is of primary interest as soon as it comes to practical implementation. This article tries to fill this gap in an experimental manner: the consequences of different corporate segment choice strategies based on different segment evaluation criteria are investigated under different environmental conditions formalised in a complex artificial consumer market. The results indicate that complex decision models for segment choice do not turn out to be superior in general. Both mass marketers and firms concentrating on particular segments based on an a priori logic can be just as successful under 'favourable' market conditions, the most influential condition being the available advertising budget. (author's abstract)";
doc_985;"Tödtling, Franz; Trippl, Michaela; Gabain, Joshua von";"ger";"Clusterentwicklung und -politik im Biotechnologiesektor Wien im Kontext internationaler Erfahrungen";"";"Biotechnologische Industrie / Sektoraler Strukturwandel";"SRE - Discussion Papers";2006;"";
doc_766;"Karatzoglou, Alexandros; Smola, Alex; Hornik, Kurt; Zeileis, Achim";"eng";"kernlab - An S4 package for kernel methods in R";"kernel methods / support vector machines / quadratic programming / ranking / clustering / S4 / R";"";"Research Report Series / Department of Statistics and Mathematics";2004;"kernlab is an extensible package for kernel-based machine learning methods in R. It takes advantage of R's new S4 object model and provides a framework for creating and using kernel-based algorithms. The package contains dot product primitives (kernels), implementations of support vector machines and the relevance vector machine, Gaussian processes, a ranking algorithm, kernel PCA, kernel CCA, and a spectral clustering algorithm. Moreover it provides a general purpose quadratic programming solver, and an incomplete Cholesky decomposition method. (author's abstract)";
doc_7f0;"Hahsler, Michael; Hornik, Kurt; Reutterer, Thomas";"eng";"Implications of probabilistic data modeling for rule mining";"data mining / transaction data model / association rules / interest measures";"";"Research Report Series / Department of Statistics and Mathematics";2005;"Mining association rules is an important technique for discovering meaningful patterns in transaction databases. In the current literature, the properties of algorithms to mine associations are discussed in great detail. In this paper we investigate properties of transaction data sets from a probabilistic point of view. We present a simple probabilistic framework for transaction data and its implementation using the R statistical computing environment. The framework can be used to simulate transaction data when no associations are present. We use such data to explore the ability to filter noise of confidence and lift, two popular interest measures used for rule mining. Based on the framework we develop the measure hyperlift and we compare this new measure to lift using simulated data and a real-world grocery database. (author's abstract)";
doc_ba0;"von Eye, Alexander; Mair, Patrick";"eng";"A Functional Approach to Configural Frequency Analysis";"configural frequency analysis / functional CFA / Kieser-Victor CFA";"";"Research Report Series / Department of Statistics and Mathematics";2007;"Standard Configural Frequency Analysis (CFA) is a one-step procedure that determines which cells of a cross-classification contradict a base model. Selecting these cells out does not guarantee that the base model fits. Therefore, the role played by these cells for the base model is unclear, and interpretation of types and antitypes can be problematic. In this paper, functional CFA is proposed. This model of CFA pursues two goals simultaneously. First, cells are selected out that constitute types and antitypes. Second, the base model is fit to the data. This is done using an iterative procedure that blanks out individual cells one at a time, until the base model fits or until there are no more cells that can be blanked out. In comparison to standard CFA, functional CFA is shown to be more parsimonious, that is, fewer types and antitypes need to be selected out. In comparison to Kieser and Victor's CFA which focuses exclusively on optimizing the fit of the base model, functional CFA needs, in most cases, more iteration steps, but the overall goodness-of-fit for the base model is better. The methods are illustrated and compared using data examples from the literature. (author's abstract)";
doc_1d5;"Wirl, Franz; Dangl, Thomas";"ger";"Was Dixit und Pindyck bei der Analyse von Managementproblemen unter Unsicherheit verschweigen an Hand des Beispiels der optimalen Wartung und Ausmusterung einer Maschine";"";"";"Report Series SFB "Adaptive Information Systems and Modelling in Economics and Management Science"";1999;"Überblick: Vor dem Hintergrund der Bedeutung von Unsicherheit und des Timings für Managemententscheidungen und eines falschen Eindruckes, den das bedeutende Buch von Dixit und Pindyck Investment under Uncertainty betreffend der Lösung solcher Probleme erweckt, zeigt dieser Aufsatz folgendes:  Entgegen den Versprechen in Dixit und Pindyck können solche Entscheidungsprobleme nicht mittels Standarddifferentialgeichungsverfahren (zur Bestimmung der Wertefunktion) gelöst werden. Damit sollten Kollegen mühevolle, aber letztendlich vergebliche Versuche erspart bleiben.  Erklärung, warum diese Verfahren ungeeignet sind, was wiederum die Beschränkung in Dixit-Pindyck auf Stoppprobleme erklärt.  Präsentation eines Verfahrens, das zur Approximation der Wertefunktion und somit zur Lösung des Managementproblems geeignet ist. Damit ist eine Möglichkeit für betriebswirtschaftliche Anwendungen geschaffen. Um trotz dieser eher prinzipiellen Aspekte auf die Bedeutung für die Betriebswirtschaftslehre und auf potentielle Anwendungen hinzuweisen, werden diese Punkte an Hand eines Modells zur optimalen Ausmusterung einer Anlage (zuerst ohne und dann mit Wartung) demonstriert. (Autorenreferat)";
doc_e30;"Badelt, Christoph; Hollerweger, Eva";"ger";"Das Volumen ehrenamtlicher Arbeit in Österreich";"";"ehrenamtliche Tätigkeit / Umfrage / Geschichte 1982-2000 / Nonprofit Organisationen / Marktverhalten";"Working Papers / Institut für Sozialpolitik";2001;"kein Abstract vorhanden";
doc_b88;"Hörmann, Wolfgang; Leydold, Josef";"eng";"Importance Sampling to Accelerate the Convergence of Quasi-Monte Carlo";"Monte Carlo integration / lattice rules / low discrepancy sequence / highly uniform point sets / importance sampling";"";"Research Report Series / Department of Statistics and Mathematics";2007;"Importance sampling is a well known variance reduction technique for Monte Carlo simulation. For quasi-Monte Carlo integration with low discrepancy sequences it was neglected in the literature although it is easy to see that it can reduce the variation of the integrand for many important integration problems. For lattice rules importance sampling is of highest importance as it can be used to obtain a smooth periodic integrand. Thus the convergence of the integration procedure is accelerated. This can clearly speed up QMC algorithms for integration problems up to dimensions 10 to 12. (author's abstract)";
doc_e42;"Eiffe, Franz F.";"eng";"The Smithian Account in Amartya Sens Economic Theory";"";"Smith, Adam / Ethik / Wirtschaftstheorie / Sen, Amartya Kumar";"Working Papers / Institut für Sozialpolitik";2008;"The purpose of the paper is to reconstruct Smiths view not only of human being but also of the economic system basing on his action, so as to show in what way Amartya Sen constructs his moral economic account on these presuppositions and how he conceptualizes some specific Smithian principles, reintegrating them in economic theorising. Sens model of behavior but also his holistic views on the economy and human development, which have accumulated in the well known capability approach, is inspired by the philosophical work of Adam Smith. In fact, there are more similarities between the two economists than one might think. (...) (author´s abstract)";
doc_cf1;"Klingseis, Katharina";"eng";"Casual Wear and Casual Behaviour: the Different Fates of Non-conformism in Russia and the West";"intercultural communication / Russian / Austrian / Soviet Union / dress / anti-authoritarian movement / cultural studies / capitalism";"";"WU Online Papers in International Business Communication / Series One: Intercultural Communication and Language Learning";2008;"In this paper I will critically reflect upon an intercultural experience connected with appearance, dress, and the different mutual perceptions of others in public space in current Moscow and Vienna. I will construe this experience as fundamentally different attitudes towards informal behaviour, appearance and gender ambivalence. One of the main causes of this situation I have located in the 1960s, a period of anti-authoritarian subcultural upheaval in the Soviet Union as well as the West. The very different social, economic and political contexts of their emergence and their further (socialist vs. capitalist) trajectories are, as I will argue, at the root of the perceptions and connotations of casual wear and behaviour in the public spaces of present-day Moscow and Vienna.(author´s abstract)";
doc_18e;"Stockhammer, Engelbert";"eng";"Financialization and the slowdown of accumulation";"financialization / business investment / class analysis / theory of the firm";"Kapitalanlage / Investition / Kapitalmarkt / Sachanlagevermögen / Unternehmenstheorie / Neokeynesianismus / USA / Investitionspolitik / Kapitalanlage / Makroökonomisches System / Großbritannien / Frankreich / Deutschland";"Working Papers Series";2000;"Over the past decades financial investment of non-financial businesses has been rising and accumulation of capital goods has been declining. The first part of the paper offers a novel theory to explain this phenomenon. Financialization, the shareholder revolution and the development of a market for corporate control have shifted power to shareholders and thus changed management priorities, leading to a reduction in the desired growth rate. In the second part the link between accumulation and financialization is tested econometrically by means of a time series analysis of aggregate business investment for USA, UK, France, and Germany. Extensive test of robustness are performed. For the first three countries evidence that confirms the negative effect of financialization on accumulation is found. (author's abstract)";
doc_84d;"Pazman, Andrej";"eng";"Elimination of less informative design points in regression models with a known or parametrized covariance function";"";"";"Research Report Series / Department of Statistics and Mathematics";2005;"We consider a regression model E[y(x)] = eta(theta, x) where x is a design point taken from a finite design space X. The covariance of observations is Cov[y(x), y(x*)] = C(x, x*, beta). Here, theta, beta are unknown vector parameters. The quality of the ML estimators of and is measured by optimality criteria applied on the Fisher information matrix taken at a fixed theta, beta (= local optimality). In this paper we give formulae to identify the design points which have little influence on this quality. We also propose a simple algorithm which is deleting such points and leads to a better (not necessarily optimum) design. (author's abstract)";
doc_e0;"Gaunersdorfer, Andrea";"eng";"Adaptive beliefs and the volatility of asset prices";"heterogeneous expectations / bounded rationality / evolutionary learning / adaptive dynamics / endogenous price fluctuations in financial markets / bifurcation and chaos";"Kapitalmarkt / Preisänderung / Eingeschränkte Rationalität / Verzweigung <Mathematik>";"Working Papers SFB "Adaptive Information Systems and Modelling in Economics and Management Science"";2000;"I present a simple model of an evolutionary financial market with heterogeneous agents, based on the concept of adaptive belief systems introduced by Brock and Hommes (1997a). Agents choose between different forecast rules based on past performance, resulting in an evolutionary dynamics across predictor choice coupled to the equilibrium dynamics. The model generates endogenous price fluctuations with similar statistical properties as those observed in real return data, such as fat tails and volatility clustering. These similarities are demonstrated for data from the British, German, and Austrian stock market. (author's abstract)";
doc_d44;"Weiss, Christoph; Diwisch, Sandra";"ger";"Motive und Konsequenzen in einer Familiennachfolge: theoretische Überlegungen und empirische Ergebnisse für Österreich";"";"Österreich / Familienbetrieb / Unternehmernachfolge";"Discussion Papers SFB International Tax Coordination";2007;"Familienunternehmen spielen im wirtschaftlichen und gesellschaftlichen Kontext eine zentrale Rolle. Ein unterscheidendes Charakteristikum des Familienunternehmens gegenüber anderen Unternehmen ist per Definition die Unternehmensnachfolge, da der Fortbestand eines Familienunternehmens als solches nur dann gesichert ist, wenn dieses an ein Familienmitglied übertragen wird. Die vorliegende Arbeit fasst die ökonomische Literatur zu den Motiven und Konsequenzen der Unternehmensnachfolge zusammen. Ausführlicher wird auf empirische Ergebnisse für Österreich eingegangen, wobei die Konsequenzen von Unternehmensnachfolgen für das Beschä ftigungswachstum des betrachteten Unternehmens untersucht werden. Unter Anwendung des nichtparametrischen Propensity Score Matching Ansatzes wird ein positiver und signifikanter Zusammenhang zwischen einer realisierten Nachfolge und dem Beschäftigungswachstum gefunden, der über die Zeit stärker wird. (Autorenref.)";
doc_a27;"Böhm, Walter";"eng";"An Operator Limit";"";"";"Forschungsberichte / Institut für Statistik";1994;"No abstract available";
doc_72f;"Allhutter, Doris; Hanappi-Egger, Edeltraud";"ger";"Sponsoringstrategien von Wiener Unternehmen unter besonderer Berücksichtigung von Gender-Aspekten";"";"Wien / Unternehmen / Sponsoring / Universität / Frauenforschung / Wissenschaftssponsoring / Organisationskultur / Genderforschung";"Working Papers / Abteilung Gender and Diversity in Organizations";2004;"Im Zuge der Veränderungen im Hochschulbereich wird die Akquisition von Drittmitteln für Universitäten und Universitätsinstitute immer wichtiger, wobei zunehmend auf eine mögliche Kooperation mit privatwirtschaftlichen Unternehmen im Rahmen von Sponsoringverträgen verwiesen wird. Die vorliegende Studie stellt eine detaillierte Auseinandersetzung mit den Sponsoringstrategien von ausgewählten Wiener Unternehmen mit dem Fokus Wissenschafts-Sponsoring dar und bezieht insbesondere die Frage nach dem Potenzial gender-bezogener Sponsoringprojekte mit ein. In der Auseinandersetzung mit Sponsoring wurden im Rahmen des Projekts zwei Ebenen sowohl theoretisch als auch empirisch behandelt. Erstens wurden die Grundlagen und Rahmenbedingungen der unterschiedlichen Sponsoringarten dargestellt und es wurde untersucht, welche konkreten Beweggründe und Operationalisierungsmechanismen beim Sponsoring von Unternehmensseite vorhanden sind. Die zweite Ebene beschäftigt sich mit den Bedingungen des Sponsoring im Wissenschaftsbereich aus der Sicht von Unternehmen und von wissenschaftlichen Institutionen, wobei das Wissenschafts-Sponsoring in die anderen Sponsoringbereiche eingebettet und anschließend einer vertiefenden Analyse unterzogen wurde. Zu diesem Zweck wurden auf dem Wege einer quantitativen Telefonbefragung und daran anknüpfenden, semi-strukturierten ExpertInneninterviews die Vorraussetzungen, unter denen privatwirtschaftliche Unternehmen Wissenschafts- Sponsoring betreiben, umfassend untersucht. Als konkretes Fallbeispiel wurden die Möglichkeiten und Bedingungen des Zustandekommens von Sponsoringkooperationen in der Gender- Forschung analysiert und der Einsatz des Wissenschafts-Sponsoring für die Co- Finanzierung dieses Forschungs - und Bildungsbereichs diskutiert. (Autorinnenref.)";
doc_170;"Bellak, Christian; Hofer, Reinhold; Tschmuck, Peter";"ger";"Wettbewerbs- und Strukturpolitik Österreichs";"";"Wettbewerbspolitik / Strukturpolitik / Österreich";"Working Papers Series";2001;"Dieser Beitrag gibt einen selektiven Überblick zu theoretischen Konzeptionen von Wettbewerbs- und Strukturpolitik. Anschließend wird die Wettbewerbs- und Strukturpolitik Österreichs vor und seit dem EU-Beitritt anhand eines 'Ziele-Mittel-Träger' Konzeptes dargestellt. Eine Fallstudie zum Mediensektor sowie die Einbettung in den internationalen Kontext ergänzen die Ausführungen. (Autorenreferat)";
doc_c40;"Stockhammer, Engelbert; Ederer, Stefan";"eng";"Demand effects of the falling wage share in Austria";"distribution / demand / investment / consumption / foreign trade / macroeconomics / Keynesian economics";"Österreich / funktionelle Einkommensverteilung / Lohnquote / Änderung / Nachfrage / Verbrauch / Investitionsverhalten / Außenhandel / makroökonomisches Modell";"Department of Economics Working Paper Series / Department of Economics";2007;"This paper aims at empirically estimating the demand effects of changes in functional income distribution for Austria. Based on a Post-Kaleckian macro model, this paper estimates the effects of a change in the wage share on the main demand aggregates. The results for the behavioral functions for consumption, investment, prices, exports and imports are compared with the specifications of the WIFO macro model and the IHS macro model. A reduction in the wage share has a restrictive effect on domestic demand as consumption decreases more strongly than investment increases. Because of the strong effects on net exports the overall effects of a decrease in the wage share are expansionary. However the latter effect operates only as far as the fall in the wage share increases competitiveness. As wage shares were also falling in Austrias main trading partners, the effect seems to have been neutralized. (author's abstract)";
doc_368;"Stückler, Maria";"ger";"Handel auf Terminkontraktmärkten";"commodity price instability / futures markets / futures prices / marking to markets / arbitrage-hedging / hedging / speculation / normal backwardation";"Markt / Rohstoffpreis / Terminhandel / Instabilität / Hedging / Termingeschäft";"Department of Economics Working Paper Series / Department of Economics";2002;"Commodity prices are significantly more volatile than prices of industrial products. This extreme price instability establishes a need for futures markets in commodities. The main functions of futures trading being hedging against, and speculation on price fluctuations, and it is hedging, that determines the role of speculation. (author's abstract)";
doc_a1d;"Hatzinger, Reinhold; Panny, Wolfgang";"eng";"Single and Twin-Heaps as Natural Data Structures for Percentile Point Simulation Algorithms";"Percentile point estimation / order statistics / Monte Carlo simulation / heap data structures / twin-heaps";"";"Forschungsberichte / Institut für Statistik";1993;"Sometimes percentile points cannot be determined analytically. In such cases one has to resort to Monte Carlo techniques. In order to provide reliable and accurate results it is usually necessary to generate rather large samples. Thus the proper organization of the relevant data is of crucial importance. In this paper we investigate the appropriateness of heap-based data structures for the percentile point estimation problem. Theoretical considerations and empirical results give evidence of the good performance of these structures regarding their time and space complexity. (author's abstract)";
doc_cc9;"Smet, Koen";"eng";"Stuck in the middle?";"South Africa / intra-industry trade / trade specialisation";"Südafrika <Staat> / Außenhandel / Geschichte 1992 - 2006";"Department of Economics Working Paper Series / Department of Economics";2007;"This paper analyses the South African trade data from1992 until 2006 by means of a Grubel-Lloyd index, a measurement of marginal intra-industry trade and a revealed comparative advantage (RCA) indicator. During this period a lot happened that influenced the South African trade policy, e.g. the political transition in 1994, the formation of the World Trade Organisation in 1995, the rise of China as trading power, etc. The purpose is not only to analyse the current structure of South African trade, but also to examine its structural change over time. As a result this paper shows that South Africa is principally a supplier of natural resources to both industrialised and emerging economies. With respect to its African neighbours South Africa has a more advantageous trading position. More general this paper shows that an indicator reaches significant different values, if different trading partners or industries are analysed.(author´s abstract)";
doc_493;"Langer, Markus E.; Schön, Aloisia";"eng";"Evaluation of sustainable development";"";"";"WU-Jahrestagung 2002";2002;"Sustainable development is determined by a combination of top-down policy objectives, bottom-up interests as well as theoretical and scientific input. To date there has not yet emerged a system of reference to integrate these aspects. This lack of a framework poses severe problems for the implementation and the evaluation of sustainable development. This paper, which was funded by the Austrian Science Fund, illustrates the importance of a system of reference for the implementation and evaluation of initiatives for sustainable development and describes the framework developed by the Research Focus Managing Sustainability of the Vienna University of Economics and Business Administration. The development of the framework is founded on the definition and delimitation of sustainable development from various perspectives and disciplines, on workshops with experts, on case studies of Local Agenda 21 (LA21) projects and on literature-analysis. The framework accounts for the wide range of notions of sustainable development in a systematic way and provides orientation through the aspects of sustainable development (scope) and the requirements associated therewith (depth). With regard to the implementation of sustainable development, the framework helps to match the demands and expectations on sustainable development that exist on different policy levels. As a means to focus consensus-based processes of local sustainable development policies, the framework makes the concept of sustainable development more operational. Concerning evaluations of Local Agenda 21 initiatives, a meta-analysis in Austria shows that project managers, evaluators and clients apply different systems of reference according to their view of sustainable development. The framework provides a tool to explicitly point out different approaches of sustainable development and thus facilitates discussion and harmonization towards a common system of reference. Furthermore, the framework makes it easier to identify strengths and weaknesses of sustainable development initiatives, clarify missing aspects and possible directions of further improvement. (authors abstract)";
doc_724;"Strasser, Helmut";"eng";"Concentration of Multivariate Statistical Tables";"";"";"Forschungsberichte / Institut für Statistik";1990;"In this paper we lay the foundation of the concentration measurement for statistical tables with more than two columns. A concentration function and a coefficient of concentration are defined which can be used in a similar way as the Lorenz diagram and the Gini coefficient in case of tables with two columns. For computational purposes we derive an explicit formula and give an algorithm. The mathematics behind our approach is formally equivalent to the statistical theory of the comparison of experiments. (authors' abstract)";
doc_166;"Grandner, Thomas";"eng";"Market shares of price setting firms and trade unions";"market shares / wage determination";"Marktaufteilung / Preispolitik / Lohnbildung / Gewerkschaft";"Department of Economics Working Paper Series / Department of Economics";1998;"In a unionized duopoly with price setting firms market shares in different wage determination settings are analyzed. I compare decentralized, centralized and sequential wage determination. In the decentralized setting the union in the more productive firm can exploit the differences in productivity for rising local wages. The rising wages in the more productive firm result in smaller differences of unit costs, therefore the market shares are split more equally in the decentralized setting than with centralized wage determination. Sequential wage determination results in an asymmetric outcome. Compared with the simultaneous case the market share of the wage-leader firm is smaller, because the competitor is able to undercut the wage. Additionally with sequential wage determination the union representing the workers of the more productive firm cannot exploit the productivity advantage by raising the wage rate by the same extent as in the simultaneous case. (author's abstract)";
doc_e7d;"Novy, Andreas; Lengauer, Lukas; Coimbra de Souza, Daniela";"eng";"Vienna in an emerging trans-border region";"socio-economic development / Vienna / progressive politics / Post-Fordism / democracy";"";"SRE - Discussion Papers";2008;"Drawing upon a periodisation of socio-economic development based on the regulation approach, the paper conducts a historical spatial development analysis of Vienna in its broader territory and multi-level perspective. The National context and the East-West cleavages mark the geography of the study. This periodisation is the basis to understand the strategies of Vienna in changing territorialities, the social forces and discourses that are reflected in the present context of Europeanisation, internationalisation and integration of border regions. A critical institutionalist approach is used to analyse the hegemonic liberal and populist discourses and strategies. The lessons taken in this section build the path to outline windows of opportunity for progressive politics, which are sketch out in the last section of the article. The ideas exposed in the paper are partial results of broader research carried out in the frame of DEMOLOGOS, an EU financed project. (author´s abstract)";
doc_f4;"Mild, Andreas; Natter, Martin";"eng";"A critical view on recommendation systems";"";"Electronic Commerce / Produktempfehlung";"Working Papers SFB "Adaptive Information Systems and Modelling in Economics and Management Science"";2001;"The literature on recommendation systems indicates that the choice of the methodology significantly influences the quality of recommendations. The impact of the amount of available data on the performance of recommendation systems has not been systematically investigated. We study different approaches to recommendation systems using the publicly available EachMovie data set. In contrast to previous work on this data set, here a significantly higher subset is used. The effects caused by the number of customers and movies as well as their interaction with different methods are investigated. We compare two commonly used collaborative filtering approaches to several regression models using an experimental full factorial design. According to our findings, the number of customers significantly influences the performance of all approaches under study. For a large number of customers and movies, we show that simple linear regression with model selection can provide significantly better recommendations than collaborative filtering. From a managerial perspective, this gives suggestions about the selection of the model to be used depending on the amount of data available. Furthermore, the impact of an enlargement of the customer database on the quality of recommendations is shown. (author's abstract)";
doc_a1c;"Müller, Werner; Ponce de Leon, Antonio C. M.";"eng";"Optimal Design of an Experiment in Economics";"";"";"Forschungsberichte / Institut für Statistik";1993;"This paper deals with the application of optimal design principles in an experiment examining individual decision making under risk. It provides general principles on how to conduct experiments in a probit model estimation situation and illust rates the benefit of those techniques through equivalent number of observations. (author's abstract)";
doc_36c;"Janko, Wolfgang";"ger";"Zur Frage der Bestimmung der optimalen Datenqualität";"";"Überalterung von Daten / Entscheidungstheorie / Informationsgut / Informationswirtschaft / Daten / Qualität / Aktualität";"";2001;"Wir sehen an diesem Beispiel, daß die Theorie der Wartung in ihren einfachsten Modellen bereits vorzüglich einsetzbar ist, um das Aktualisierungsproblem von Datenbeständen - seien dies nun Web-Pages im e-business, Datenbanken oder andere Formen - zu behandeln. Zu einer derartigen Vorgangsweise benötigt man allerdings in erster Linie auch Vorstellungen über die veränderte Ertragssituation bei mangelnder Aktualisierung. (Hier ausgedrückt durch g(t). c(t) ist meist leichter zu bestimmen.) Eine stochastische Analyse der 'Alterung' von Datenbanken, von Web-Seiten bzw. anderen Datenbeständen und deren Einfluß auf g(t) könnte einen nächsten Schritt darstellen. Die Analyse bei mehr als einer Überalterungskomponente, sowie eine Bestimmung eines optimalen Wartungstyps (z.Bsp. Präventivwartung vs. Wartung bei festgestellter Überalterung u. a.) sind weitere Untersuchungsfelder. (Autorenreferat)";
doc_a3b;"Frühwirth-Schnatter, Sylvia; Otter, Thomas";"eng";"Conjoint Analysis Using Mixed Effect Models";"Conjoint Analysis / Gibbs Sampling / Linear Mixed Effect Models / MCMC Methods";"";"Forschungsberichte / Institut für Statistik";1999;"Following the pioneering work of Allenby and Ginter (1995) and Lenk et al.(1994), we propose in Section 2 a mixed effect model allowing for fixed and random effects as possible statistical solution to the problems mentioned above. Parameter estimation using a new, efficient variant of a Markov Chain Monte Carlo method will be discussed in Section 3 together with problems of model comparison techniques in the context of random effect models. Section 4 presents an application of the former to a brand-price trade-off study from the Austrian mineral water market. (author's abstract)";
doc_836;"Hornik, Kurt";"eng";"A CLUE for CLUster ensembles";"";"";"Research Report Series / Department of Statistics and Mathematics";2005;"Cluster ensembles are collections of individual solutions to a given clustering problem which are useful or necessary to consider in a wide range of applications. The R package clue provides an extensible computational environment for creating and analyzing cluster ensembles, with basic data structures for representing partitions and hierarchies, and facilities for computing on these, including methods for measuring proximity and obtaining consensus and 'secondary' clusterings. (author's abstract)";
